,"sigma_freq = 0.1, run =0","sigma_freq = 0.1, run =1","sigma_freq = 0.1, run =2","sigma_freq = 0.1, run =3","sigma_freq = 0.1, run =4","sigma_freq = 0.2, run =0","sigma_freq = 0.2, run =1","sigma_freq = 0.2, run =2","sigma_freq = 0.2, run =3","sigma_freq = 0.2, run =4","sigma_freq = 0.30000000000000004, run =0","sigma_freq = 0.30000000000000004, run =1","sigma_freq = 0.30000000000000004, run =2","sigma_freq = 0.30000000000000004, run =3","sigma_freq = 0.30000000000000004, run =4","sigma_freq = 0.4, run =0","sigma_freq = 0.4, run =1","sigma_freq = 0.4, run =2","sigma_freq = 0.4, run =3","sigma_freq = 0.4, run =4","sigma_freq = 0.5, run =0","sigma_freq = 0.5, run =1","sigma_freq = 0.5, run =2","sigma_freq = 0.5, run =3","sigma_freq = 0.5, run =4","sigma_freq = 0.6000000000000001, run =0","sigma_freq = 0.6000000000000001, run =1","sigma_freq = 0.6000000000000001, run =2","sigma_freq = 0.6000000000000001, run =3","sigma_freq = 0.6000000000000001, run =4","sigma_freq = 0.7000000000000001, run =0","sigma_freq = 0.7000000000000001, run =1","sigma_freq = 0.7000000000000001, run =2","sigma_freq = 0.7000000000000001, run =3","sigma_freq = 0.7000000000000001, run =4","sigma_freq = 0.8, run =0","sigma_freq = 0.8, run =1","sigma_freq = 0.8, run =2","sigma_freq = 0.8, run =3","sigma_freq = 0.8, run =4","sigma_freq = 0.9, run =0","sigma_freq = 0.9, run =1","sigma_freq = 0.9, run =2","sigma_freq = 0.9, run =3","sigma_freq = 0.9, run =4","sigma_freq = 1.0, run =0","sigma_freq = 1.0, run =1","sigma_freq = 1.0, run =2","sigma_freq = 1.0, run =3","sigma_freq = 1.0, run =4","sigma_freq = 1.1, run =0","sigma_freq = 1.1, run =1","sigma_freq = 1.1, run =2","sigma_freq = 1.1, run =3","sigma_freq = 1.1, run =4","sigma_freq = 1.2000000000000002, run =0","sigma_freq = 1.2000000000000002, run =1","sigma_freq = 1.2000000000000002, run =2","sigma_freq = 1.2000000000000002, run =3","sigma_freq = 1.2000000000000002, run =4","sigma_freq = 1.3, run =0","sigma_freq = 1.3, run =1","sigma_freq = 1.3, run =2","sigma_freq = 1.3, run =3","sigma_freq = 1.3, run =4","sigma_freq = 1.4000000000000001, run =0","sigma_freq = 1.4000000000000001, run =1","sigma_freq = 1.4000000000000001, run =2","sigma_freq = 1.4000000000000001, run =3","sigma_freq = 1.4000000000000001, run =4","sigma_freq = 1.5, run =0","sigma_freq = 1.5, run =1","sigma_freq = 1.5, run =2","sigma_freq = 1.5, run =3","sigma_freq = 1.5, run =4","sigma_freq = 1.6, run =0","sigma_freq = 1.6, run =1","sigma_freq = 1.6, run =2","sigma_freq = 1.6, run =3","sigma_freq = 1.6, run =4","sigma_freq = 1.7000000000000002, run =0","sigma_freq = 1.7000000000000002, run =1","sigma_freq = 1.7000000000000002, run =2","sigma_freq = 1.7000000000000002, run =3","sigma_freq = 1.7000000000000002, run =4","sigma_freq = 1.8, run =0","sigma_freq = 1.8, run =1","sigma_freq = 1.8, run =2","sigma_freq = 1.8, run =3","sigma_freq = 1.8, run =4","sigma_freq = 1.9000000000000001, run =0","sigma_freq = 1.9000000000000001, run =1","sigma_freq = 1.9000000000000001, run =2","sigma_freq = 1.9000000000000001, run =3","sigma_freq = 1.9000000000000001, run =4","sigma_freq = 2.0, run =0","sigma_freq = 2.0, run =1","sigma_freq = 2.0, run =2","sigma_freq = 2.0, run =3","sigma_freq = 2.0, run =4"
Maximum absolute deviation,0.01053677499294281,0.013523407280445099,0.02727915346622467,0.007309556007385254,0.035136301070451736,0.053269945085048676,0.017064169049263,0.06598290801048279,0.017833314836025238,0.019726186990737915,0.01884138584136963,0.05938604474067688,0.0712433010339737,0.03941773250699043,0.050149694085121155,0.01704767346382141,0.03402628004550934,0.019804522395133972,0.05583256483078003,0.07212089002132416,0.0038167238235473633,0.024762213230133057,0.01817154884338379,0.004126310348510742,0.0036340951919555664,0.07633641362190247,0.0075827836990356445,0.05830740928649902,0.025484926998615265,0.04296416789293289,0.005664825439453125,0.04109475016593933,0.042689114809036255,0.03451484441757202,0.010172665119171143,0.046949803829193115,0.045033007860183716,0.08641588687896729,0.0489170141518116,0.04046362638473511,0.005753278732299805,0.005700111389160156,0.005966782569885254,0.03284001350402832,0.010806530714035034,0.0432317852973938,0.06020718440413475,0.05381825938820839,0.03785431385040283,0.04546058177947998,0.08783590793609619,0.0937197208404541,0.0796213150024414,0.12430870532989502,0.09355795383453369,0.0571904182434082,0.05939924716949463,0.03060680627822876,0.05941551923751831,0.03420758247375488,0.026948928833007812,0.03502452373504639,0.03495919704437256,0.02714228630065918,0.026735782623291016,0.05096709728240967,0.05828887224197388,0.012987785041332245,0.05226415395736694,0.023577764630317688,0.0680546760559082,0.05707216262817383,0.08534622192382812,0.0743722915649414,0.08783000707626343,0.0355260968208313,0.03524065017700195,0.018071770668029785,0.017383694648742676,0.014836668968200684,0.033870816230773926,0.030594348907470703,0.034229159355163574,0.030136585235595703,0.027307748794555664,0.028909921646118164,0.06014871597290039,0.05998539924621582,0.0584254264831543,0.05682563781738281,0.05330026149749756,0.029566049575805664,0.056873440742492676,0.04524660110473633,0.1025438904762268,0.046187639236450195,0.041889190673828125,0.06048552691936493,0.0577317476272583,0.04505348205566406
Mean absolute deviation,0.003248830558732152,0.00593330804258585,0.007689041085541248,0.0024316494818776846,0.012385404668748379,0.013568034395575523,0.004818537272512913,0.02501615881919861,0.010136215016245842,0.007992812432348728,0.0071917311288416386,0.01898418925702572,0.024474281817674637,0.014098986983299255,0.011972473002970219,0.00405622273683548,0.0110331941395998,0.007347442209720612,0.01533468347042799,0.020382115617394447,0.001415539300069213,0.008816572837531567,0.004698477685451508,0.0011716855224221945,0.001639086753129959,0.028543004766106606,0.0024109971709549427,0.015631774440407753,0.006885217037051916,0.010194961912930012,0.0024462349247187376,0.01768585667014122,0.013156399130821228,0.011394323781132698,0.003710918826982379,0.014321208000183105,0.011392476037144661,0.03396192565560341,0.015328633598983288,0.012488490901887417,0.003225297201424837,0.002780620474368334,0.002341820392757654,0.009945077821612358,0.005103631876409054,0.01962561346590519,0.027850095182657242,0.027251198887825012,0.010121213272213936,0.01754380390048027,0.02698192372918129,0.02304978109896183,0.024284426122903824,0.03405586630105972,0.02553132176399231,0.02208663523197174,0.01847316324710846,0.016592111438512802,0.017913982272148132,0.012409660965204239,0.0097459452226758,0.018485482782125473,0.01927279122173786,0.010881596244871616,0.013185972347855568,0.016130277886986732,0.014035021886229515,0.0061410716734826565,0.014025327749550343,0.007672391831874847,0.019951878115534782,0.016110016033053398,0.017884060740470886,0.010590746067464352,0.026860365644097328,0.014576864428818226,0.01409449614584446,0.008224982768297195,0.008139781653881073,0.007003719452768564,0.013252790085971355,0.013753296807408333,0.013455070555210114,0.009413832798600197,0.009175789542496204,0.013079729862511158,0.015068705193698406,0.01995309256017208,0.01672031357884407,0.025990080088377,0.016558203846216202,0.014198306016623974,0.014875146560370922,0.016177978366613388,0.03615046665072441,0.010492706671357155,0.008911414071917534,0.018969113007187843,0.017109623178839684,0.01704200729727745
Maximum relative deviation (%),23.888525009155273,44.62898254394531,40.1228141784668,24.555404663085938,140.2738037109375,42.12842559814453,14.302680015563965,49.26403045654297,19.16839027404785,21.202970504760742,25.483755111694336,78.3034439086914,71.18958282470703,67.44203186035156,70.25527954101562,16.047277450561523,23.761581420898438,22.714229583740234,47.41267776489258,137.32647705078125,1.6130398511886597,91.28813934326172,8.063767433166504,3.5646467208862305,3.7228968143463135,331.15643310546875,8.002496719360352,431.5559387207031,46.49424743652344,106.20835876464844,2.9107816219329834,32.43595504760742,31.893957138061523,7.746416091918945,2.8925325870513916,8.127303123474121,13.082082748413086,43.51321029663086,53.19029235839844,8.27134895324707,19.0220890045166,13.388116836547852,6.446326732635498,26.893543243408203,32.40989303588867,69.70880126953125,222.51904296875,198.9062957763672,7.978539943695068,20.568056106567383,17.412607192993164,11.948351860046387,21.970449447631836,23.076627731323242,20.166790008544922,14.751739501953125,6.7495880126953125,12.44962215423584,17.949867248535156,13.542014122009277,4.241571426391602,333.7235107421875,250.1719970703125,9.765142440795898,74.87701416015625,15.504201889038086,8.721748352050781,46.19681167602539,7.548993110656738,8.769750595092773,12.49196720123291,14.408733367919922,6.473462104797363,3.429008960723877,12.236528396606445,34.0653076171875,7.002721786499023,36.773414611816406,27.615100860595703,1.2626667022705078,8.552709579467773,6.887217044830322,7.200790882110596,4.886241436004639,3.1003658771514893,6.840034008026123,9.571307182312012,28.68902587890625,22.798433303833008,29.56801414489746,3.5066003799438477,4.655956268310547,3.444981575012207,4.544146537780762,11.144336700439453,21.120866775512695,3.2300620079040527,35.26328659057617,7.796015739440918,53.12403869628906
Mean relative deviation (%),5.798556327819824,10.24748706817627,11.3076810836792,4.682024955749512,26.57843017578125,8.976567268371582,3.3547844886779785,16.364120483398438,6.980005741119385,6.006255626678467,7.385478973388672,18.918554306030273,22.843425750732422,14.087831497192383,10.440408706665039,3.510983943939209,6.525700569152832,5.4669270515441895,11.166836738586426,23.456220626831055,0.5216587781906128,11.587150573730469,2.107069492340088,0.6307581663131714,0.8488515019416809,46.04295349121094,2.14493727684021,49.75290298461914,9.027261734008789,17.971168518066406,0.7332916259765625,6.8219757080078125,6.8863067626953125,3.202636241912842,0.890232264995575,2.9760937690734863,2.4960479736328125,10.391940116882324,7.31339168548584,2.754084348678589,2.696530342102051,1.9045143127441406,1.2117141485214233,4.580909252166748,4.127498626708984,9.93188762664795,27.97402572631836,25.497875213623047,2.1834492683410645,5.076540946960449,4.8356194496154785,3.5210788249969482,4.647515773773193,4.527678966522217,4.587282180786133,4.790363311767578,2.517488956451416,3.5604729652404785,3.632483959197998,2.3536689281463623,1.486275553703308,35.480506896972656,27.27120018005371,1.9204171895980835,9.233144760131836,3.9837646484375,1.7757408618927002,5.257237434387207,2.4268088340759277,2.2495510578155518,3.713050127029419,3.162398099899292,1.93426513671875,1.0793163776397705,2.850731372833252,4.742903709411621,2.0188651084899902,4.237551689147949,3.2834739685058594,0.5011862516403198,1.7815097570419312,1.7106974124908447,1.6731646060943604,1.0790719985961914,0.9643542170524597,1.867717981338501,1.8928701877593994,4.3960676193237305,3.345667600631714,5.989907264709473,1.7651054859161377,1.688961386680603,1.5676285028457642,1.8707826137542725,3.951754331588745,2.8268115520477295,1.1181859970092773,7.668633937835693,2.379848003387451,7.8316168785095215
Correlation,0.999593356369113,0.9978818268731068,0.995836295918137,0.9998032499028713,0.9898035164202847,0.9972660048544364,0.9997506657789096,0.9937268564054219,0.9994504789234206,0.9994306757346119,0.9996808648772326,0.9965071750795431,0.9936307504495248,0.9981987725893325,0.9964649892972788,0.9998670949722159,0.9992230926460336,0.9997850888850488,0.9986312380062621,0.9965213605981154,0.9999966592400419,0.9998062497518816,0.9999452635704097,0.999997559042089,0.9999957131592447,0.9978841002942215,0.9999803128055599,0.9989682873699951,0.9997832941578281,0.9993757626517803,0.99999892003826,0.9995189744923649,0.9996632739198549,0.9998163885336668,0.9999893196756978,0.9995772906036016,0.9996151423443487,0.9983620351432003,0.9995145184273327,0.9996205787362461,0.9999918550917077,0.9999951230220276,0.9999971830542633,0.9998406301828466,0.9999776157422522,0.9996299909811159,0.9991543046483723,0.9992963847112619,0.9998144920167574,0.9997155516763024,0.9996073799402332,0.9996477287179778,0.9997122395361049,0.9991177740305959,0.9996360768771105,0.9998087859686956,0.9998430210520483,0.9999364303484904,0.9998478503448914,0.9999414524149003,0.9999709459069726,0.999946712453545,0.9999494306114884,0.9999471850650077,0.9999669337175426,0.99978533625259,0.9997743120338617,0.9999918219891943,0.9997995132392127,0.9999715757750058,0.9998385248201812,0.9999657537490996,0.9999844659832439,0.9999733959667972,0.9997018087511554,0.9999417250719177,0.9999421450491615,0.9999911701442937,0.9999932154086721,0.9999954375581542,0.9999761425964141,0.9999771106610756,0.9999739913422383,0.9999880413185516,0.9999844182834363,0.9999658488421457,0.9998555021878298,0.9998437648991959,0.9998534044885308,0.9997996742738398,0.9997913351615294,0.9998731621876407,0.9997855925896899,0.9997799552074276,0.9985306385651072,0.9999824398084373,0.9999880611002382,0.9998888541364149,0.999911991027126,0.9999269189396915
